2024-10-28T16:50:39+00:00 ERROR   emulator::arch::arm - multiple exception enter before exception exit, previous SP = 000000002001ffdc
2024-10-28T19:30:05+00:00 ERROR   emulator::arch::arm - multiple exception enter before exception exit, previous SP = 000000002001ffdc
2024-10-28T20:15:29+00:00 ERROR   emulator::arch::arm - multiple exception enter before exception exit, previous SP = 000000002001ffdc
2024-10-30T06:53:14+00:00 ERROR   emulator::arch::arm - multiple exception enter before exception exit, previous SP = 000000002001ffdc
2024-10-30T06:54:02+00:00 ERROR   emulator::arch::arm - multiple exception enter before exception exit, previous SP = 000000002001ffdc
2024-10-30T06:54:15+00:00 ERROR   emulator::arch::arm - multiple exception enter before exception exit, previous SP = 000000002001ffdc
